path,OpenSMT,,SMTInterpol,,Yices2,,Z3alpha,,cvc5,
,solved,runtime,solved,runtime,solved,runtime,solved,runtime,solved,runtime
QF_LIA/2019-ezsmt/incrementalScheduling/329-incremental_scheduling-50260-0.smt2,1,0.3204507609916618,1,1.7437280879821628,1,0.24038217298220843,1,0.33677640999667346,1,0.4693808049923973
QF_LIA/2019-ezsmt/incrementalScheduling/359-incremental_scheduling-75000-0.smt2,0,1201.2450925589947,0,1201.720321375993,0,1201.2122649119992,0,1201.7123460810108,0,1201.7158277159906
QF_LIA/2019-ezsmt/incrementalScheduling/383-incremental_scheduling-75000-0.smt2,0,1201.231549129996,0,1201.7179988889839,0,1201.21253674099,0,1201.7437633929949,0,1201.7367550939962
QF_LIA/2019-ezsmt/routingMin/SCC/d120.7.smt2,1,0.24797871301416308,1,1.107821370009333,1,0.21732340499875136,1,0.2971515340032056,1,0.34527360599895474
QF_LIA/2019-ezsmt/travellingSalesperson/SCC/rand_80_340_1159656267_15.lp.smt2,1,47.34127659499063,1,6.748792269034311,1,1.455922565975925,1,0.6390514959930442,1,17.058313515997725
QF_LIA/2019-ezsmt/travellingSalesperson/SCC/tsp_rand_70_300_1155482584_0.lp.smt2,1,0.4397418799926527,1,437.84236718399916,1,0.2448236860218458,1,1.354499818990007,1,26.63309006000054
QF_LIA/2019-ezsmt/travellingSalesperson/SCC/tsp_rand_70_300_1155482584_12.lp.smt2,1,12.687365015008254,1,18.879194937006105,1,4.064909573993646,1,0.618264105025446,1,26.282052975002443
QF_LIA/2019-ezsmt/travellingSalesperson/SCC/tsp_rand_70_300_1155482584_7.lp.smt2,1,11.472408354005893,0,1202.7473566859844,1,20.997126212983858,1,0.5920070670254063,1,60.83675221000158
QF_LIA/2019-ezsmt/weightedSequence/03-treeWeight-679-8leaves.smt2,1,0.3650428010005271,1,4.0377870019874536,1,0.3122587760153692,1,0.5400252930121496,1,0.7441482840076787
QF_LIA/2019-ezsmt/weightedSequence/18-treeWeight-375-8leaves.smt2,1,0.47007769299671054,1,1.8893838560325094,1,0.28696467701229267,1,0.7635565000236966,1,0.7950363450072473
QF_LIA/2019-ezsmt/weightedSequence/25-treeWeight-539-8leaves.smt2,1,0.47850494500016794,1,3.9877282140078023,1,0.26555696700233966,1,0.7161208589968737,1,1.2149300080054672
QF_LIA/2019-ezsmt/weightedSequence/29-treeWeight-431-8leaves.smt2,1,0.7902582050010096,1,1.9485504849581048,1,0.5089977070165332,1,0.8037765719927847,1,0.85570228099823
QF_LIA/20210219-Dartagnan/ConcurrencySafety-Main/38_rand_cas_vs_concur-O0.smt2,0,1.7200240600213874,1,383.8897074429551,1,21.684865735995118,1,27.071196091012098,1,730.6933888390049
QF_LIA/20210219-Dartagnan/ConcurrencySafety-Main/39_rand_lock_p0_vs-O0.smt2,0,1.2050659879896557,0,10.803440070012584,0,0.9055467850121204,0,1.86975987200276,0,4.060653858992737
QF_LIA/20210219-Dartagnan/ConcurrencySafety-Main/45_monabsex1_vs-O0.smt2,1,2.357465695007704,1,189.39014114701422,1,0.653402181022102,1,0.7758289250195958,1,8.234647431003395
QF_LIA/20210219-Dartagnan/ConcurrencySafety-Main/fk2012-O0.smt2,0,1.7687948179955129,1,90.72267576202285,1,3.825428218988236,1,10.560311841021758,1,53.95198722500936
QF_LIA/20210219-Dartagnan/ConcurrencySafety-Main/qrcu-1-O0.smt2,0,1.5911943819955923,1,459.6108497949899,1,5.9505795699951705,1,91.42878981400281,1,129.78425380699628
QF_LIA/20210219-Dartagnan/ConcurrencySafety-Main/sync01-O0.smt2,1,3.697965496001416,1,41.71647230297094,1,0.41511789898504503,1,0.9858624650223646,1,8.250929380999878
QF_LIA/20210219-Dartagnan/ReachSafety-Loops/apache-get-tag-O0.smt2,1,3.278647541999817,1,49.6909508939716,1,0.4669237629859708,1,2.236543788021663,1,8.81039718700049
